item_id,incident_id,incident_name,state,start_year,report_date,target_date,target_personnel,baseline_persistence,day_of_run,run_length
alloc-2018_9176040_BUZZARD-2018-06-07,2018_9176040_BUZZARD,Buzzard,NM,2018,2018-06-07,2018-06-08,154.0,154.0,17,28
alloc-2018_9176040_BUZZARD-2018-06-12,2018_9176040_BUZZARD,Buzzard,NM,2018,2018-06-12,2018-06-13,181.0,187.0,22,28
alloc-2018_9176040_BUZZARD-2018-06-17,2018_9176040_BUZZARD,Buzzard,NM,2018,2018-06-17,2018-06-18,82.0,86.0,27,28
alloc-2018_9176040_BUZZARD-2018-06-25,2018_9176040_BUZZARD,Buzzard,NM,2018,2018-06-25,2018-06-26,80.0,109.0,4,12
alloc-2018_9176040_BUZZARD-2018-06-26,2018_9176040_BUZZARD,Buzzard,NM,2018,2018-06-26,2018-06-27,67.0,80.0,5,12
alloc-2018_9176040_BUZZARD-2018-06-27,2018_9176040_BUZZARD,Buzzard,NM,2018,2018-06-27,2018-06-28,67.0,67.0,6,12
alloc-2018_9176040_BUZZARD-2018-06-29,2018_9176040_BUZZARD,Buzzard,NM,2018,2018-06-29,2018-06-30,25.0,45.0,8,12
alloc-2018_9176040_BUZZARD-2018-06-30,2018_9176040_BUZZARD,Buzzard,NM,2018,2018-06-30,2018-07-01,25.0,25.0,9,12
alloc-2018_9176040_BUZZARD-2018-07-02,2018_9176040_BUZZARD,Buzzard,NM,2018,2018-07-02,2018-07-03,1.0,25.0,11,12
alloc-2018_9178557_RATTLESNAKE CREEK-2018-07-27,2018_9178557_RATTLESNAKE CREEK,Rattlesnake Creek,ID,2018,2018-07-27,2018-07-28,162.0,152.0,4,77
alloc-2018_9178557_RATTLESNAKE CREEK-2018-08-10,2018_9178557_RATTLESNAKE CREEK,Rattlesnake Creek,ID,2018,2018-08-10,2018-08-11,155.0,130.0,18,77
alloc-2018_9178557_RATTLESNAKE CREEK-2018-08-24,2018_9178557_RATTLESNAKE CREEK,Rattlesnake Creek,ID,2018,2018-08-24,2018-08-25,141.0,129.0,32,77
alloc-2018_9178557_RATTLESNAKE CREEK-2018-09-08,2018_9178557_RATTLESNAKE CREEK,Rattlesnake Creek,ID,2018,2018-09-08,2018-09-09,38.0,38.0,47,77
alloc-2018_9178557_RATTLESNAKE CREEK-2018-09-22,2018_9178557_RATTLESNAKE CREEK,Rattlesnake Creek,ID,2018,2018-09-22,2018-09-23,12.0,12.0,61,77
alloc-2018_9178557_RATTLESNAKE CREEK-2018-10-07,2018_9178557_RATTLESNAKE CREEK,Rattlesnake Creek,ID,2018,2018-10-07,2018-10-08,1.0,1.0,76,77
alloc-2018_9183107_BENDER MOUNTAIN-2018-09-06,2018_9183107_BENDER MOUNTAIN,BENDER MOUNTAIN,UT,2018,2018-09-06,2018-09-07,75.0,81.0,4,15
alloc-2018_9183107_BENDER MOUNTAIN-2018-09-08,2018_9183107_BENDER MOUNTAIN,BENDER MOUNTAIN,UT,2018,2018-09-08,2018-09-09,48.0,71.0,6,15
alloc-2018_9183107_BENDER MOUNTAIN-2018-09-10,2018_9183107_BENDER MOUNTAIN,BENDER MOUNTAIN,UT,2018,2018-09-10,2018-09-11,47.0,50.0,8,15
alloc-2018_9183107_BENDER MOUNTAIN-2018-09-12,2018_9183107_BENDER MOUNTAIN,BENDER MOUNTAIN,UT,2018,2018-09-12,2018-09-13,68.0,47.0,10,15
alloc-2018_9183107_BENDER MOUNTAIN-2018-09-14,2018_9183107_BENDER MOUNTAIN,BENDER MOUNTAIN,UT,2018,2018-09-14,2018-09-15,28.0,26.0,12,15
alloc-2018_9183107_BENDER MOUNTAIN-2018-09-16,2018_9183107_BENDER MOUNTAIN,BENDER MOUNTAIN,UT,2018,2018-09-16,2018-09-17,6.0,28.0,14,15
alloc-2018_9183839_UTE PARK-2018-06-04,2018_9183839_UTE PARK,Ute Park,NM,2018,2018-06-04,2018-06-05,223.0,240.0,4,17
alloc-2018_9183839_UTE PARK-2018-06-06,2018_9183839_UTE PARK,Ute Park,NM,2018,2018-06-06,2018-06-07,285.0,263.0,6,17
alloc-2018_9183839_UTE PARK-2018-06-08,2018_9183839_UTE PARK,Ute Park,NM,2018,2018-06-08,2018-06-09,204.0,244.0,8,17
alloc-2018_9183839_UTE PARK-2018-06-11,2018_9183839_UTE PARK,Ute Park,NM,2018,2018-06-11,2018-06-12,137.0,137.0,11,17
alloc-2018_9183839_UTE PARK-2018-06-13,2018_9183839_UTE PARK,Ute Park,NM,2018,2018-06-13,2018-06-14,40.0,94.0,13,17
alloc-2018_9183839_UTE PARK-2018-06-16,2018_9183839_UTE PARK,Ute Park,NM,2018,2018-06-16,2018-06-17,5.0,38.0,16,17
alloc-2018_9186680_POLE CREEK-2018-09-14,2018_9186680_POLE CREEK,Pole Creek,UT,2018,2018-09-14,2018-09-15,196.0,166.0,4,27
alloc-2018_9186680_POLE CREEK-2018-09-18,2018_9186680_POLE CREEK,Pole Creek,UT,2018,2018-09-18,2018-09-19,495.0,303.0,8,27
alloc-2018_9186680_POLE CREEK-2018-09-22,2018_9186680_POLE CREEK,Pole Creek,UT,2018,2018-09-22,2018-09-23,517.0,521.0,12,27
alloc-2018_9186680_POLE CREEK-2018-09-27,2018_9186680_POLE CREEK,Pole Creek,UT,2018,2018-09-27,2018-09-28,398.0,398.0,17,27
alloc-2018_9186680_POLE CREEK-2018-10-01,2018_9186680_POLE CREEK,Pole Creek,UT,2018,2018-10-01,2018-10-02,187.0,300.0,21,27
alloc-2018_9186680_POLE CREEK-2018-10-06,2018_9186680_POLE CREEK,Pole Creek,UT,2018,2018-10-06,2018-10-07,63.0,63.0,26,27
alloc-2018_9188171_GOOSE CREEK-2018-07-30,2018_9188171_GOOSE CREEK,Goose Creek,NV,2018,2018-07-30,2018-07-31,180.0,193.0,4,14
alloc-2018_9188171_GOOSE CREEK-2018-07-31,2018_9188171_GOOSE CREEK,Goose Creek,NV,2018,2018-07-31,2018-08-01,221.0,180.0,5,14
alloc-2018_9188171_GOOSE CREEK-2018-08-02,2018_9188171_GOOSE CREEK,Goose Creek,NV,2018,2018-08-02,2018-08-03,264.0,240.0,7,14
alloc-2018_9188171_GOOSE CREEK-2018-08-04,2018_9188171_GOOSE CREEK,Goose Creek,NV,2018,2018-08-04,2018-08-05,178.0,222.0,9,14
alloc-2018_9188171_GOOSE CREEK-2018-08-06,2018_9188171_GOOSE CREEK,Goose Creek,NV,2018,2018-08-06,2018-08-07,140.0,135.0,11,14
alloc-2018_9188171_GOOSE CREEK-2018-08-08,2018_9188171_GOOSE CREEK,Goose Creek,NV,2018,2018-08-08,2018-08-09,85.0,150.0,13,14
alloc-2018_9189580_DENIKTAW RIDGE-2018-06-08,2018_9189580_DENIKTAW RIDGE,Deniktaw Ridge,AK,2018,2018-06-08,2018-06-09,32.0,32.0,4,12
alloc-2018_9189580_DENIKTAW RIDGE-2018-06-09,2018_9189580_DENIKTAW RIDGE,Deniktaw Ridge,AK,2018,2018-06-09,2018-06-10,32.0,32.0,5,12
alloc-2018_9189580_DENIKTAW RIDGE-2018-06-10,2018_9189580_DENIKTAW RIDGE,Deniktaw Ridge,AK,2018,2018-06-10,2018-06-11,32.0,32.0,6,12
alloc-2018_9189580_DENIKTAW RIDGE-2018-06-12,2018_9189580_DENIKTAW RIDGE,Deniktaw Ridge,AK,2018,2018-06-12,2018-06-13,32.0,32.0,8,12
alloc-2018_9189580_DENIKTAW RIDGE-2018-06-13,2018_9189580_DENIKTAW RIDGE,Deniktaw Ridge,AK,2018,2018-06-13,2018-06-14,32.0,32.0,9,12
alloc-2018_9189580_DENIKTAW RIDGE-2018-06-15,2018_9189580_DENIKTAW RIDGE,Deniktaw Ridge,AK,2018,2018-06-15,2018-06-16,24.0,32.0,11,12
alloc-2018_9190690_EMILY-2018-07-04,2018_9190690_EMILY,Emily,NM,2018,2018-07-04,2018-07-05,119.0,120.0,4,14
alloc-2018_9190690_EMILY-2018-07-05,2018_9190690_EMILY,Emily,NM,2018,2018-07-05,2018-07-06,107.0,119.0,5,14
alloc-2018_9190690_EMILY-2018-07-07,2018_9190690_EMILY,Emily,NM,2018,2018-07-07,2018-07-08,103.0,125.0,7,14
alloc-2018_9190690_EMILY-2018-07-09,2018_9190690_EMILY,Emily,NM,2018,2018-07-09,2018-07-10,93.0,93.0,9,14
alloc-2018_9190690_EMILY-2018-07-11,2018_9190690_EMILY,Emily,NM,2018,2018-07-11,2018-07-12,84.0,86.0,11,14
alloc-2018_9190690_EMILY-2018-07-13,2018_9190690_EMILY,Emily,NM,2018,2018-07-13,2018-07-14,54.0,79.0,13,14
alloc-2018_9191041_WILLOW PATCH-2018-07-02,2018_9191041_WILLOW PATCH,Willow Patch,UT,2018,2018-07-02,2018-07-03,123.0,125.0,4,12
alloc-2018_9191041_WILLOW PATCH-2018-07-03,2018_9191041_WILLOW PATCH,Willow Patch,UT,2018,2018-07-03,2018-07-04,132.0,123.0,5,12
alloc-2018_9191041_WILLOW PATCH-2018-07-04,2018_9191041_WILLOW PATCH,Willow Patch,UT,2018,2018-07-04,2018-07-05,150.0,132.0,6,12
alloc-2018_9191041_WILLOW PATCH-2018-07-06,2018_9191041_WILLOW PATCH,Willow Patch,UT,2018,2018-07-06,2018-07-07,69.0,133.0,8,12
alloc-2018_9191041_WILLOW PATCH-2018-07-07,2018_9191041_WILLOW PATCH,Willow Patch,UT,2018,2018-07-07,2018-07-08,68.0,69.0,9,12
alloc-2018_9191041_WILLOW PATCH-2018-07-09,2018_9191041_WILLOW PATCH,Willow Patch,UT,2018,2018-07-09,2018-07-10,8.0,30.0,11,12
alloc-2018_9191447_LAKE CHRISTINE-2018-07-07,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-07-07,2018-07-08,387.0,364.0,4,15
alloc-2018_9191447_LAKE CHRISTINE-2018-07-09,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-07-09,2018-07-10,226.0,272.0,6,15
alloc-2018_9191447_LAKE CHRISTINE-2018-07-11,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-07-11,2018-07-12,199.0,198.0,8,15
alloc-2018_9191447_LAKE CHRISTINE-2018-07-13,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-07-13,2018-07-14,137.0,181.0,10,15
alloc-2018_9191447_LAKE CHRISTINE-2018-07-15,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-07-15,2018-07-16,122.0,136.0,12,15
alloc-2018_9191447_LAKE CHRISTINE-2018-07-17,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-07-17,2018-07-18,74.0,102.0,14,15
alloc-2018_9191447_LAKE CHRISTINE-2018-07-23,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-07-23,2018-07-24,154.0,153.0,4,56
alloc-2018_9191447_LAKE CHRISTINE-2018-08-02,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-08-02,2018-08-03,26.0,30.0,14,56
alloc-2018_9191447_LAKE CHRISTINE-2018-08-12,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-08-12,2018-08-13,17.0,15.0,24,56
alloc-2018_9191447_LAKE CHRISTINE-2018-08-22,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-08-22,2018-08-23,15.0,15.0,34,56
alloc-2018_9191447_LAKE CHRISTINE-2018-09-01,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-09-01,2018-09-02,12.0,13.0,44,56
alloc-2018_9191447_LAKE CHRISTINE-2018-09-12,2018_9191447_LAKE CHRISTINE,Lake Christine,CO,2018,2018-09-12,2018-09-13,7.0,9.0,55,56
alloc-2018_9194797_ZITZIANA RIVER-2018-06-18,2018_9194797_ZITZIANA RIVER,Zitziana River,AK,2018,2018-06-18,2018-06-19,116.0,106.0,4,15
alloc-2018_9194797_ZITZIANA RIVER-2018-06-20,2018_9194797_ZITZIANA RIVER,Zitziana River,AK,2018,2018-06-20,2018-06-21,113.0,114.0,6,15
alloc-2018_9194797_ZITZIANA RIVER-2018-06-22,2018_9194797_ZITZIANA RIVER,Zitziana River,AK,2018,2018-06-22,2018-06-23,112.0,113.0,8,15
alloc-2018_9194797_ZITZIANA RIVER-2018-06-24,2018_9194797_ZITZIANA RIVER,Zitziana River,AK,2018,2018-06-24,2018-06-25,84.0,85.0,10,15
alloc-2018_9194797_ZITZIANA RIVER-2018-06-26,2018_9194797_ZITZIANA RIVER,Zitziana River,AK,2018,2018-06-26,2018-06-27,58.0,79.0,12,15
alloc-2018_9194797_ZITZIANA RIVER-2018-06-28,2018_9194797_ZITZIANA RIVER,Zitziana River,AK,2018,2018-06-28,2018-06-29,5.0,34.0,14,15
alloc-2018_9195331_MORRIS CREEK-2018-07-06,2018_9195331_MORRIS CREEK,Morris Creek,NM,2018,2018-07-06,2018-07-07,92.0,91.0,4,16
alloc-2018_9195331_MORRIS CREEK-2018-07-08,2018_9195331_MORRIS CREEK,Morris Creek,NM,2018,2018-07-08,2018-07-09,71.0,90.0,6,16
alloc-2018_9195331_MORRIS CREEK-2018-07-10,2018_9195331_MORRIS CREEK,Morris Creek,NM,2018,2018-07-10,2018-07-11,70.0,70.0,8,16
alloc-2018_9195331_MORRIS CREEK-2018-07-12,2018_9195331_MORRIS CREEK,Morris Creek,NM,2018,2018-07-12,2018-07-13,48.0,69.0,10,16
alloc-2018_9195331_MORRIS CREEK-2018-07-14,2018_9195331_MORRIS CREEK,Morris Creek,NM,2018,2018-07-14,2018-07-15,23.0,46.0,12,16
alloc-2018_9195331_MORRIS CREEK-2018-07-17,2018_9195331_MORRIS CREEK,Morris Creek,NM,2018,2018-07-17,2018-07-18,8.0,8.0,15,16
alloc-2018_9196325_CHATEAU-2018-07-02,2018_9196325_CHATEAU,Chateau,CO,2018,2018-07-02,2018-07-03,114.0,103.0,4,11
alloc-2018_9196325_CHATEAU-2018-07-03,2018_9196325_CHATEAU,Chateau,CO,2018,2018-07-03,2018-07-04,121.0,114.0,5,11
alloc-2018_9196325_CHATEAU-2018-07-04,2018_9196325_CHATEAU,Chateau,CO,2018,2018-07-04,2018-07-05,102.0,121.0,6,11
alloc-2018_9196325_CHATEAU-2018-07-05,2018_9196325_CHATEAU,Chateau,CO,2018,2018-07-05,2018-07-06,94.0,102.0,7,11
alloc-2018_9196325_CHATEAU-2018-07-06,2018_9196325_CHATEAU,Chateau,CO,2018,2018-07-06,2018-07-07,94.0,94.0,8,11
alloc-2018_9196325_CHATEAU-2018-07-08,2018_9196325_CHATEAU,Chateau,CO,2018,2018-07-08,2018-07-09,94.0,94.0,10,11
alloc-2018_9200921_WEST VALLEY-2018-06-30,2018_9200921_WEST VALLEY,West Valley,UT,2018,2018-06-30,2018-07-01,197.0,200.0,4,29
alloc-2018_9200921_WEST VALLEY-2018-07-04,2018_9200921_WEST VALLEY,West Valley,UT,2018,2018-07-04,2018-07-05,206.0,209.0,8,29
alloc-2018_9200921_WEST VALLEY-2018-07-09,2018_9200921_WEST VALLEY,West Valley,UT,2018,2018-07-09,2018-07-10,38.0,91.0,13,29
alloc-2018_9200921_WEST VALLEY-2018-07-14,2018_9200921_WEST VALLEY,West Valley,UT,2018,2018-07-14,2018-07-15,16.0,32.0,18,29
alloc-2018_9200921_WEST VALLEY-2018-07-19,2018_9200921_WEST VALLEY,West Valley,UT,2018,2018-07-19,2018-07-20,6.0,6.0,23,29
alloc-2018_9200921_WEST VALLEY-2018-07-24,2018_9200921_WEST VALLEY,West Valley,UT,2018,2018-07-24,2018-07-25,6.0,6.0,28,29
alloc-2018_9201669_SPRING CREEK-2018-06-30,2018_9201669_SPRING CREEK,Spring Creek,CO,2018,2018-06-30,2018-07-01,234.0,222.0,4,23
alloc-2018_9201669_SPRING CREEK-2018-07-03,2018_9201669_SPRING CREEK,Spring Creek,CO,2018,2018-07-03,2018-07-04,470.0,290.0,7,23
alloc-2018_9201669_SPRING CREEK-2018-07-07,2018_9201669_SPRING CREEK,Spring Creek,CO,2018,2018-07-07,2018-07-08,679.0,725.0,11,23
alloc-2018_9201669_SPRING CREEK-2018-07-10,2018_9201669_SPRING CREEK,Spring Creek,CO,2018,2018-07-10,2018-07-11,598.0,617.0,14,23
alloc-2018_9201669_SPRING CREEK-2018-07-14,2018_9201669_SPRING CREEK,Spring Creek,CO,2018,2018-07-14,2018-07-15,131.0,208.0,18,23
alloc-2018_9201669_SPRING CREEK-2018-07-18,2018_9201669_SPRING CREEK,Spring Creek,CO,2018,2018-07-18,2018-07-19,30.0,32.0,22,23
alloc-2018_9203267_OWL-2018-07-04,2018_9203267_OWL,Owl,NM,2018,2018-07-04,2018-07-05,171.0,125.0,4,13
alloc-2018_9203267_OWL-2018-07-05,2018_9203267_OWL,Owl,NM,2018,2018-07-05,2018-07-06,146.0,171.0,5,13
alloc-2018_9203267_OWL-2018-07-07,2018_9203267_OWL,Owl,NM,2018,2018-07-07,2018-07-08,138.0,141.0,7,13
alloc-2018_9203267_OWL-2018-07-08,2018_9203267_OWL,Owl,NM,2018,2018-07-08,2018-07-09,137.0,138.0,8,13
alloc-2018_9203267_OWL-2018-07-10,2018_9203267_OWL,Owl,NM,2018,2018-07-10,2018-07-11,77.0,83.0,10,13
alloc-2018_9203267_OWL-2018-07-12,2018_9203267_OWL,Owl,NM,2018,2018-07-12,2018-07-13,21.0,33.0,12,13
alloc-2018_9203911_DOLLAR RIDGE-2018-07-04,2018_9203911_DOLLAR RIDGE,Dollar Ridge,UT,2018,2018-07-04,2018-07-05,256.0,233.0,4,42
alloc-2018_9203911_DOLLAR RIDGE-2018-07-11,2018_9203911_DOLLAR RIDGE,Dollar Ridge,UT,2018,2018-07-11,2018-07-12,368.0,287.0,11,42
alloc-2018_9203911_DOLLAR RIDGE-2018-07-18,2018_9203911_DOLLAR RIDGE,Dollar Ridge,UT,2018,2018-07-18,2018-07-19,158.0,171.0,18,42
alloc-2018_9203911_DOLLAR RIDGE-2018-07-26,2018_9203911_DOLLAR RIDGE,Dollar Ridge,UT,2018,2018-07-26,2018-07-27,40.0,46.0,26,42
alloc-2018_9203911_DOLLAR RIDGE-2018-08-02,2018_9203911_DOLLAR RIDGE,Dollar Ridge,UT,2018,2018-08-02,2018-08-03,71.0,71.0,33,42
alloc-2018_9203911_DOLLAR RIDGE-2018-08-10,2018_9203911_DOLLAR RIDGE,Dollar Ridge,UT,2018,2018-08-10,2018-08-11,116.0,99.0,41,42
alloc-2018_9206799_MARTIN-2018-07-08,2018_9206799_MARTIN,Martin,NV,2018,2018-07-08,2018-07-09,267.0,215.0,4,16
alloc-2018_9206799_MARTIN-2018-07-10,2018_9206799_MARTIN,Martin,NV,2018,2018-07-10,2018-07-11,248.0,267.0,6,16
alloc-2018_9206799_MARTIN-2018-07-12,2018_9206799_MARTIN,Martin,NV,2018,2018-07-12,2018-07-13,151.0,198.0,8,16
alloc-2018_9206799_MARTIN-2018-07-14,2018_9206799_MARTIN,Martin,NV,2018,2018-07-14,2018-07-15,107.0,108.0,10,16
alloc-2018_9206799_MARTIN-2018-07-16,2018_9206799_MARTIN,Martin,NV,2018,2018-07-16,2018-07-17,5.0,14.0,12,16
alloc-2018_9206799_MARTIN-2018-07-19,2018_9206799_MARTIN,Martin,NV,2018,2018-07-19,2018-07-20,3.0,3.0,15,16
alloc-2018_9207735_HOGAN-2018-07-05,2018_9207735_HOGAN,Hogan,NV,2018,2018-07-05,2018-07-06,198.0,198.0,4,17
alloc-2018_9207735_HOGAN-2018-07-07,2018_9207735_HOGAN,Hogan,NV,2018,2018-07-07,2018-07-08,182.0,182.0,6,17
alloc-2018_9207735_HOGAN-2018-07-09,2018_9207735_HOGAN,Hogan,NV,2018,2018-07-09,2018-07-10,152.0,182.0,8,17
alloc-2018_9207735_HOGAN-2018-07-12,2018_9207735_HOGAN,Hogan,NV,2018,2018-07-12,2018-07-13,9.0,15.0,11,17
alloc-2018_9207735_HOGAN-2018-07-14,2018_9207735_HOGAN,Hogan,NV,2018,2018-07-14,2018-07-15,9.0,9.0,13,17
alloc-2018_9207735_HOGAN-2018-07-17,2018_9207735_HOGAN,Hogan,NV,2018,2018-07-17,2018-07-18,3.0,3.0,16,17
alloc-2018_9208584_GREENWAY (11)-2018-03-29,2018_9208584_GREENWAY (11),Greenway (11),FL,2018,2018-03-29,2018-03-30,38.0,38.0,4,11
alloc-2018_9208584_GREENWAY (11)-2018-03-30,2018_9208584_GREENWAY (11),Greenway (11),FL,2018,2018-03-30,2018-03-31,28.0,38.0,5,11
alloc-2018_9208584_GREENWAY (11)-2018-03-31,2018_9208584_GREENWAY (11),Greenway (11),FL,2018,2018-03-31,2018-04-01,30.0,28.0,6,11
alloc-2018_9208584_GREENWAY (11)-2018-04-01,2018_9208584_GREENWAY (11),Greenway (11),FL,2018,2018-04-01,2018-04-02,26.0,30.0,7,11
alloc-2018_9208584_GREENWAY (11)-2018-04-02,2018_9208584_GREENWAY (11),Greenway (11),FL,2018,2018-04-02,2018-04-03,26.0,26.0,8,11
alloc-2018_9208584_GREENWAY (11)-2018-04-04,2018_9208584_GREENWAY (11),Greenway (11),FL,2018,2018-04-04,2018-04-05,15.0,26.0,10,11
alloc-2018_9209353_LITTLE CAMAS-2018-07-08,2018_9209353_LITTLE CAMAS,LITTLE CAMAS,WA,2018,2018-07-08,2018-07-09,328.0,340.0,4,11
alloc-2018_9209353_LITTLE CAMAS-2018-07-09,2018_9209353_LITTLE CAMAS,LITTLE CAMAS,WA,2018,2018-07-09,2018-07-10,277.0,328.0,5,11
alloc-2018_9209353_LITTLE CAMAS-2018-07-10,2018_9209353_LITTLE CAMAS,LITTLE CAMAS,WA,2018,2018-07-10,2018-07-11,122.0,277.0,6,11
alloc-2018_9209353_LITTLE CAMAS-2018-07-11,2018_9209353_LITTLE CAMAS,LITTLE CAMAS,WA,2018,2018-07-11,2018-07-12,106.0,122.0,7,11
alloc-2018_9209353_LITTLE CAMAS-2018-07-12,2018_9209353_LITTLE CAMAS,LITTLE CAMAS,WA,2018,2018-07-12,2018-07-13,88.0,106.0,8,11
alloc-2018_9209353_LITTLE CAMAS-2018-07-14,2018_9209353_LITTLE CAMAS,LITTLE CAMAS,WA,2018,2018-07-14,2018-07-15,39.0,39.0,10,11
alloc-2018_9211751_SUGARLOAF-2018-07-01,2018_9211751_SUGARLOAF,Sugarloaf,CO,2018,2018-07-01,2018-07-02,22.0,22.0,4,15
alloc-2018_9211751_SUGARLOAF-2018-07-03,2018_9211751_SUGARLOAF,Sugarloaf,CO,2018,2018-07-03,2018-07-04,23.0,23.0,6,15
alloc-2018_9211751_SUGARLOAF-2018-07-05,2018_9211751_SUGARLOAF,Sugarloaf,CO,2018,2018-07-05,2018-07-06,26.0,26.0,8,15
alloc-2018_9211751_SUGARLOAF-2018-07-07,2018_9211751_SUGARLOAF,Sugarloaf,CO,2018,2018-07-07,2018-07-08,26.0,26.0,10,15
alloc-2018_9211751_SUGARLOAF-2018-07-09,2018_9211751_SUGARLOAF,Sugarloaf,CO,2018,2018-07-09,2018-07-10,22.0,26.0,12,15
alloc-2018_9211751_SUGARLOAF-2018-07-11,2018_9211751_SUGARLOAF,Sugarloaf,CO,2018,2018-07-11,2018-07-12,59.0,22.0,14,15
alloc-2018_9212179_TIECHOVUN LAKE-2018-07-06,2018_9212179_TIECHOVUN LAKE,Tiechovun Lake,AK,2018,2018-07-06,2018-07-07,70.0,66.0,4,16
alloc-2018_9212179_TIECHOVUN LAKE-2018-07-08,2018_9212179_TIECHOVUN LAKE,Tiechovun Lake,AK,2018,2018-07-08,2018-07-09,68.0,69.0,6,16
alloc-2018_9212179_TIECHOVUN LAKE-2018-07-10,2018_9212179_TIECHOVUN LAKE,Tiechovun Lake,AK,2018,2018-07-10,2018-07-11,70.0,70.0,8,16
alloc-2018_9212179_TIECHOVUN LAKE-2018-07-12,2018_9212179_TIECHOVUN LAKE,Tiechovun Lake,AK,2018,2018-07-12,2018-07-13,69.0,70.0,10,16
alloc-2018_9212179_TIECHOVUN LAKE-2018-07-14,2018_9212179_TIECHOVUN LAKE,Tiechovun Lake,AK,2018,2018-07-14,2018-07-15,66.0,67.0,12,16
alloc-2018_9212179_TIECHOVUN LAKE-2018-07-17,2018_9212179_TIECHOVUN LAKE,Tiechovun Lake,AK,2018,2018-07-17,2018-07-18,36.0,39.0,15,16
alloc-2018_9212668_APPLEVUN-2018-07-06,2018_9212668_APPLEVUN,Applevun,AK,2018,2018-07-06,2018-07-07,28.0,28.0,4,12
alloc-2018_9212668_APPLEVUN-2018-07-07,2018_9212668_APPLEVUN,Applevun,AK,2018,2018-07-07,2018-07-08,28.0,28.0,5,12
alloc-2018_9212668_APPLEVUN-2018-07-08,2018_9212668_APPLEVUN,Applevun,AK,2018,2018-07-08,2018-07-09,28.0,28.0,6,12
alloc-2018_9212668_APPLEVUN-2018-07-10,2018_9212668_APPLEVUN,Applevun,AK,2018,2018-07-10,2018-07-11,28.0,28.0,8,12
alloc-2018_9212668_APPLEVUN-2018-07-11,2018_9212668_APPLEVUN,Applevun,AK,2018,2018-07-11,2018-07-12,28.0,28.0,9,12
alloc-2018_9212668_APPLEVUN-2018-07-13,2018_9212668_APPLEVUN,Applevun,AK,2018,2018-07-13,2018-07-14,28.0,28.0,11,12
alloc-2018_9213124_WESTON PASS-2018-07-02,2018_9213124_WESTON PASS,Weston Pass,CO,2018,2018-07-02,2018-07-03,193.0,171.0,4,18
alloc-2018_9213124_WESTON PASS-2018-07-04,2018_9213124_WESTON PASS,Weston Pass,CO,2018,2018-07-04,2018-07-05,195.0,179.0,6,18
alloc-2018_9213124_WESTON PASS-2018-07-07,2018_9213124_WESTON PASS,Weston Pass,CO,2018,2018-07-07,2018-07-08,188.0,190.0,9,18
alloc-2018_9213124_WESTON PASS-2018-07-09,2018_9213124_WESTON PASS,Weston Pass,CO,2018,2018-07-09,2018-07-10,184.0,195.0,11,18
alloc-2018_9213124_WESTON PASS-2018-07-12,2018_9213124_WESTON PASS,Weston Pass,CO,2018,2018-07-12,2018-07-13,112.0,174.0,14,18
alloc-2018_9213124_WESTON PASS-2018-07-15,2018_9213124_WESTON PASS,Weston Pass,CO,2018,2018-07-15,2018-07-16,41.0,41.0,17,18
alloc-2018_9214372_SURPRISE-2018-07-05,2018_9214372_SURPRISE,Surprise,TX,2018,2018-07-05,2018-07-06,46.0,34.0,4,10
alloc-2018_9214372_SURPRISE-2018-07-06,2018_9214372_SURPRISE,Surprise,TX,2018,2018-07-06,2018-07-07,40.0,46.0,5,10
alloc-2018_9214372_SURPRISE-2018-07-07,2018_9214372_SURPRISE,Surprise,TX,2018,2018-07-07,2018-07-08,33.0,40.0,6,10
alloc-2018_9214372_SURPRISE-2018-07-08,2018_9214372_SURPRISE,Surprise,TX,2018,2018-07-08,2018-07-09,20.0,33.0,7,10
alloc-2018_9214372_SURPRISE-2018-07-09,2018_9214372_SURPRISE,Surprise,TX,2018,2018-07-09,2018-07-10,18.0,20.0,8,10
alloc-2018_9214372_SURPRISE-2018-07-10,2018_9214372_SURPRISE,Surprise,TX,2018,2018-07-10,2018-07-11,6.0,18.0,9,10
alloc-2018_9216987_COPPER MOUNTAIN-2018-08-09,2018_9216987_COPPER MOUNTAIN,Copper Mountain,ID,2018,2018-08-09,2018-08-10,55.0,53.0,4,18
alloc-2018_9216987_COPPER MOUNTAIN-2018-08-11,2018_9216987_COPPER MOUNTAIN,Copper Mountain,ID,2018,2018-08-11,2018-08-12,42.0,51.0,6,18
alloc-2018_9216987_COPPER MOUNTAIN-2018-08-14,2018_9216987_COPPER MOUNTAIN,Copper Mountain,ID,2018,2018-08-14,2018-08-15,41.0,38.0,9,18
